Job ID,Joblete ID,Quit time
-KwaT_bphhpRJYZcLmOI,3451769a-59c6-4f86-8f98-80a84a58167e,43035.50735
-KwaT_bphhpRJYZcLmOI,41f79d65-a750-4645-b98f-cb4fa04a379c,43036.35646
-KwaT_bsVTmjxo7TO5Uz,b0475446-9d6e-4330-95d6-7fa2c22bb7d8,43029.52289
-KwfW7feLrCi_kfhkQt4,0f0f9857-25ea-4e58-abe1-7ae03743fcfc,43026.55531
-Kwjb3cymzB6fypD3vtq,78321f1a-b4a3-459a-8c81-ad768424a21d,43029.39395
-Kwk_l2bbzFeVVQrei_j,3451769a-59c6-4f86-8f98-80a84a58167e,43026.74598
-KwkaOAkrMTwUYJYcobE,b222cb53-a1df-4751-9b5c-4494b9a96d20,43030.8126
-KwkaOBYjlqGg2QPxp19,b222cb53-a1df-4751-9b5c-4494b9a96d20,43031.65755
-KwkaOCmgkF1_SDQhZUE,540508df-51aa-42e8-ba6e-9151dd35ce5f,43034.25376
-KwkaODRmR6AGholTeWu,1ab666c3-a8ca-4680-a105-a1d75b51f17e,43030.7508
-KwoxIXyjTA3r9sgHkwl,c3913adc-4484-449e-9dd2-9b4b81c8fbce,43035.6906
-KwoxIXyjTA3r9sgHkwl,c3913adc-4484-449e-9dd2-9b4b81c8fbce,43035.6908
-KwoxIY1LKVtcvKoglai,d55e64f0-24f9-4d17-82a5-84c09c749994,43031.3537
-KwoxIY1LKVtcvKoglai,d55e64f0-24f9-4d17-82a5-84c09c749994,43032.36326
-KwpjpzGsoyab39Qx4zC,524fc230-5bb9-4f55-9163-d797889a5641,43030.58556
-KwqCGROWEBUDcupbjAd,ff057623-4d67-4647-b7b1-299d942856ff,43030.25352
-Kwr7N7PEjuw6TbvfHqi,60de0960-94b0-4ae4-a52a-c0aac97c6232,43033.4086
-KwtD8XpKXx2_k9EXtcy,ff057623-4d67-4647-b7b1-299d942856ff,43030.32769
-KwtD8Z-4Fioh9cRCPnz,793dd908-6255-43c4-9f47-0a57a11a90f7,43032.62677
-KwtDPE2zofTDuh7pQcf,3451769a-59c6-4f86-8f98-80a84a58167e,43035.5074
-Kwu4WaEKMkqSQpQMhcn,c4b5dabd-cfe2-4a95-afdd-392478c24bb2,43030.67765
-KwuBxP9Q7UiYgaNg3kc,fe7fa7fe-349a-45e0-87c7-653c5b1ddf23,43028.44433
-KwuekpkF9Y5mg87fBeD,de1171ea-a8bf-435b-bc25-212f79c00e1c,43030.86235
-Kwv2jaE49BoNFwfBTDy,a1128629-5436-430c-b692-d7598bc5d9ae,43032.39278
-Kwv2jaE49BoNFwfBTDy,59571861-a130-45b5-8fb3-078bd51624d1,43035.35389
-Kwz-ZP5H9il-_H84Eb6,7e0250f5-ffe8-4768-be01-4d789d34400d,43036.50889
-Kwzvb83TQ0JnghUFm89,ff057623-4d67-4647-b7b1-299d942856ff,43030.32844
-Kx-DERj4XOhVkWZeVft,be04bdc8-7321-478b-986a-2ffd7665ba1e,43032.84698
-Kx-DERj4XOhVkWZeVft,7fdbd320-aef2-4224-afe5-f9b12cf96788,43034.42067
-Kx-DERuDikFpOogXCsw,40a94f7a-abf5-4a4e-9c52-0466912c4fd9,43035.31015
-Kx-DERuDikFpOogXCsw,a8d26dbc-bf3e-4bb6-aca3-c4b171d00aea,43036.74726
-Kx-DERwXsjYekg1Foc7,7cf0c639-f6aa-4b0b-8e06-b786aff08acf,43036.66433
-Kx4K45xAbgZ73PihtOD,4fce387a-a889-42db-896a-555c98f569cc,43033.48809
-Kx8JZ5JKyvGh8od_vQQ,72bf1011-f2b1-4917-8088-3bb4a146cbad,43034.88618
-Kx98jf-E6zDfmCA9Fs0,c4b5dabd-cfe2-4a95-afdd-392478c24bb2,43031.65196
-KxFeDHYsgR_zbwFTCcQ,4fce387a-a889-42db-896a-555c98f569cc,43033.48804
-KxJtTttWi4_zspYixEs,75e37d54-8b46-46e9-929f-b4816da06b52,43056.23462
-KxPK_mxy-Txw_fsUs2A,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43035.47091
-KxQeLYbuwbfsDVH3_3g,9da8a1e2-cdb1-4687-b29c-d6d6ce94d6e6,43037.76128
-KxQeLZ9duir5DcTgIlI,9da8a1e2-cdb1-4687-b29c-d6d6ce94d6e6,43035.68306
-KxStUL0d3YKBf39F7U9,3451769a-59c6-4f86-8f98-80a84a58167e,43035.50744
-KxStUL0d3YKBf39F7U9,84cae601-eb78-48be-a03a-9fafd64f3fd9,43037.87168
-KxStUN3k2GVpJ37WqeC,3451769a-59c6-4f86-8f98-80a84a58167e,43035.5075
-KxStUNeAGOQAsWY0FPO,3451769a-59c6-4f86-8f98-80a84a58167e,43035.50755
-KxStUNeAGOQAsWY0FPO,58242517-5f88-432d-b773-67e8bc98cdac,43038.48781
-KxSthQY3BCjzUjHthMo,3451769a-59c6-4f86-8f98-80a84a58167e,43035.50759
-KxTCrluLLt7jopztAyO,b6e5cf35-97f7-4be1-83fe-7baf659f70d9,43035.48032
-KxU190hkQvwXBgKSZ6w,8d3f967c-9c84-41e6-9547-1d902b911ee6,43037.51516
-KxU191P4HCj5dgAo1wF,b0475446-9d6e-4330-95d6-7fa2c22bb7d8,43042.27965
-KxUKs0dq7unsxhRgxHK,aa4029d2-562c-4c10-80b3-8567c2d2f920,43038.56701
-KxUKs1Sz_QUon19dg8u,60de0960-94b0-4ae4-a52a-c0aac97c6232,43041.4402
-KxUMgN1n_IkGD3qzocS,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43035.74563
-KxUMgN1n_IkGD3qzocS,f62f1b53-e740-4628-8da9-b2c3b119ac8f,43040.38031
-KxUWG8jeytvgCn5HRVC,838a52f5-40e5-45f1-a255-3be584a6d17b,43038.97488
-KxUWG9Cq_a4D0pvN5Bb,540508df-51aa-42e8-ba6e-9151dd35ce5f,43040.21309
-KxZyMFSg08vXlG3yujv,750a6209-878c-42e5-8599-3fcb92fcf7bb,43041.5466
-KxZyMFSg08vXlG3yujv,750a6209-878c-42e5-8599-3fcb92fcf7bb,43041.55237
-Kx_WCnnjtSFV9a-NOvO,d8ff18ce-9aa7-4ee9-bcee-f4cb67ef7c34,43037.26782
-KxczqP9VBP04hGu3IQQ,f58a311a-213b-4a8d-ac1e-c7502790ebf3,43042.84641
-KxczqP9VBP04hGu3IQQ,750a6209-878c-42e5-8599-3fcb92fcf7bb,43044.37818
-KxeCTOgmUORtrUXqhjI,f09212c2-156d-47a8-80e0-c3d10852bcbe,43040.47731
-KxeCTOgmUORtrUXqhjI,f09212c2-156d-47a8-80e0-c3d10852bcbe,43040.48101
-KxeCTOgmUORtrUXqhjI,750a6209-878c-42e5-8599-3fcb92fcf7bb,43041.54652
-KxeCTOgmUORtrUXqhjI,750a6209-878c-42e5-8599-3fcb92fcf7bb,43041.55243
-KxhE7nFo0ZieFLCnM-y,7dc51da1-ad98-4448-9c5e-907edcc9adf8,43038.39825
-KxhHxp89MKkThnwZ04v,23680e26-4a94-4a94-98ad-66e87ed2ec81,43042.11116
-KxiP1TtAY3LoVHEapXh,fa486e7f-ebc0-45fa-8d79-0cdfa8976e1d,43038.87863
-KxkHacU9Zx-noAbNriF,cdd7b850-2e17-4fb3-9adb-108d3dbf3b15,43045.38279
-Kxsayk191aIwkmx8juo,b6e5cf35-97f7-4be1-83fe-7baf659f70d9,43040.60238
-KxtPesbBf3Xkydhd8uZ,ff769d0d-3d67-47ea-a5eb-5216697c9174,43041.72019
-KxtbT82-V1_te4KFMyv,48a47725-cb6a-4642-af59-c82e458f3544,43048.42337
-KxtbT8StcyAsZD9ugfh,ff769d0d-3d67-47ea-a5eb-5216697c9174,43044.51207
-KxtbT8oo1Y365Lyj3pi,68ac8e46-806a-4e2b-810f-ea303d42ee7a,43048.73789
-KxtbT8oo1Y365Lyj3pi,68ac8e46-806a-4e2b-810f-ea303d42ee7a,43048.73808
-KxuyHP2iCmQR2awVaee,23680e26-4a94-4a94-98ad-66e87ed2ec81,43042.2828
-KxuyHP2iCmQR2awVaee,a572bf99-5612-414b-b225-5fc99abaf1ba,43043.39819
-KxuzL1wXbmRMumlLqXK,5dd81be8-1439-4092-8123-771bdc250292,43042.71323
-KxuzL1wXbmRMumlLqXK,5dd81be8-1439-4092-8123-771bdc250292,43042.71381
-KxwoHU83HTfQDRxhUdT,b8c4f317-c7a1-4d7c-97b9-7a17316a0fde,43048.30762
-KxwoHU83HTfQDRxhUdT,be7cbc78-6c77-46f4-aa01-7f6818925115,43048.36729
-Kxx4iQ1tPDJeeBnzmkV,7ecbe257-ea59-4313-84f3-940c1c6ea4d5,43044.62113
-Kxx4iSWMGPO8pVdY4so,b35d37c6-2544-4171-88f8-d5b1b8614494,43047.34728
-KxxY4ZTckx4awl913Z7,96d0afac-8776-452d-8903-bbb48e919964,43041.67255
-KxxY4ZxOvV8apkUdQX1,5c05b337-a109-47ec-8f86-1e5a957170b9,43041.66793
-KxxY4ZxOvV8apkUdQX1,e30cda05-1617-41dd-8bdf-3268c8d29e96,43042.30774
-Kxxy2SYkBWCre51oJvT,0d81f069-02a4-43b6-9ead-dc4b527229f5,43042.36071
-KxysXBIfuOrjBfHJfwG,625ce671-d13f-4c34-96f0-2ea1c54b2fe3,43045.62392
-KxysXBIfuOrjBfHJfwG,deff89ca-91e6-4ee6-8eb1-96448e4f35d7,43050.51062
-KxysXBQNmEsa4HwBChC,40a94f7a-abf5-4a4e-9c52-0466912c4fd9,43046.35586
-Kxz6HQvSrJDW9fF7A9V,793dd908-6255-43c4-9f47-0a57a11a90f7,43048.22815
-Kxz6HR5J3poYsE1XncK,1136e354-0b24-4066-8317-eb9590348d17,43044.82491
-Ky1US0Ok4qteIIrZOSO,cdd7b850-2e17-4fb3-9adb-108d3dbf3b15,43048.3286
-Ky1aoRCLjGjQgy22_XC,03f24c1b-fd78-42a8-8a78-6eb49a3a8a0e,43043.62068
-Ky1e12gJPFSYfJR6wOJ,db8a2636-e341-413a-af04-9a3cb2668fbc,43043.62764
-Ky3I6PDuKkGc-jZSLq_,48a47725-cb6a-4642-af59-c82e458f3544,43048.44519
-Ky8WNU19lwhE2-oeLKM,79461d25-a85c-4c3b-a9a8-f533957150b3,43047.96975
-Ky8WNUARARzQQ-v27nk,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43044.66
-Ky8WNUARARzQQ-v27nk,79461d25-a85c-4c3b-a9a8-f533957150b3,43047.96988
-Ky8WNUBmGmUOVrhAvqr,48a47725-cb6a-4642-af59-c82e458f3544,43048.44532
-KyBmPEp6f_Bm10a-Elw,f36c5e8a-5e79-4d91-83e5-912db1e267a3,43050.46887
-KyBmtpckeZYtScrYnR7,c33d3b1f-1e2d-4673-a584-9be4a01cf9bb,43054.41809
-KyBmtrG5vpsFew7ao95,58f0dc9e-8936-483d-85f5-33f990bc95a2,43052.45078
-KyBx4LksgZEiy3eLuxh,bc928120-4045-4226-86ba-f2e986d353cd,43046.26275
-KyDjQXm5EaGh7yPs9S3,48a47725-cb6a-4642-af59-c82e458f3544,43048.44542
-KyFzDCrhs0UpgJyNfvt,de1171ea-a8bf-435b-bc25-212f79c00e1c,43045.56832
-KyGHgZds-NzKCSsY2OO,009127f3-adb1-4efe-8081-d9f1fa9b4419,43046.56519
-KyN7ADfjWj8ICiu6amD,8d3f967c-9c84-41e6-9547-1d902b911ee6,43047.70142
-KyN7T8rmViCQWekACsZ,838a52f5-40e5-45f1-a255-3be584a6d17b,43049.0217
-KyN7gORrzdk5OhW3v6S,793dd908-6255-43c4-9f47-0a57a11a90f7,43048.26093
-KyN7gORrzdk5OhW3v6S,6b615fff-ad80-4856-a94d-ac52274d481f,43053.40737
-KyN_XtOZLuulZm9aZq8,79461d25-a85c-4c3b-a9a8-f533957150b3,43047.96962
-KyN_Xt_FoXCT46KAz51,40a94f7a-abf5-4a4e-9c52-0466912c4fd9,43048.90505
-KyQgS-O0_6QyoZva8p7,9a4c3001-544a-4cd7-aae7-c044a7cef488,43051.21351
-KySJIoENEjf5pWOZ2Jh,1237d7bb-74de-43f9-a49c-c23bc0fc02b8,43049.69747
-KySJIoENEjf5pWOZ2Jh,be7cbc78-6c77-46f4-aa01-7f6818925115,43049.70346
-KySJIoi8e3_MJeM1Kza,1237d7bb-74de-43f9-a49c-c23bc0fc02b8,43049.70498
-KyTYlvUR5gby07xXlXe,d8ff18ce-9aa7-4ee9-bcee-f4cb67ef7c34,43054.46897
-KyTYlvUR5gby07xXlXe,08822f70-c502-47c7-a73c-3ec88f9d1249,43054.48613
-KyTYlvUR5gby07xXlXe,08822f70-c502-47c7-a73c-3ec88f9d1249,43054.49227
-KyTYlvUR5gby07xXlXe,08822f70-c502-47c7-a73c-3ec88f9d1249,43054.49265
-KyYnV4RgJUI6Y91PozJ,56e12ca7-d359-41d2-a806-dd7c946d89d5,43050.52242
-KyYnV4RgJUI6Y91PozJ,c33d3b1f-1e2d-4673-a584-9be4a01cf9bb,43054.41789
-KyYnV4YMhucJ1vjq13k,d8ff18ce-9aa7-4ee9-bcee-f4cb67ef7c34,43054.62087
-KyYoKnuxNaF8TZ7QFSD,ac28eb68-24e5-401b-b552-31437f3d5b14,43049.62845
-Kyd0rzMm8xkUZumVZkL,d1ed022f-0b5a-4788-aaa4-8211855c65d6,43055.63876
-KyfwoLLdp3jwjlSln9P,120615e5-7d0d-41aa-b2db-10f09d43b095,43051.67766
-KyfwoLLdp3jwjlSln9P,120615e5-7d0d-41aa-b2db-10f09d43b095,43051.67837
-KyfwoLLdp3jwjlSln9P,120615e5-7d0d-41aa-b2db-10f09d43b095,43051.68009
-Kyga_Y-euha6OwviKjg,deff89ca-91e6-4ee6-8eb1-96448e4f35d7,43054.55559
-KyglmE3qp6aY8311S-5,989e982c-c8fa-4f22-beb5-dea525ded274,43053.36914
-KyiFQDK7sCERb4pjSZJ,f36c5e8a-5e79-4d91-83e5-912db1e267a3,43057.43782
-Kys1fvjmMI0gFMolaw-,43f75d60-c06d-4876-bb8f-26e41c2d601d,43055.74598
-KysQJo6v-qCd3OAx30Z,fbf806d4-f891-450b-abeb-332dfaf67348,43053.43061
-KysmFW6PROtwYjPVi0Y,f36c5e8a-5e79-4d91-83e5-912db1e267a3,43057.48205
-KyuXpfeHfps342rn2rm,323931ed-4c07-4da9-b0de-ffd50d4004fe,43055.40269
-KyuXpftinU7pqR93u2q,cdd7b850-2e17-4fb3-9adb-108d3dbf3b15,43053.41031
-KyuXpftinU7pqR93u2q,cdd7b850-2e17-4fb3-9adb-108d3dbf3b15,43053.85576
-KyueDOA9PZ6KVHy-tcs,cdd7b850-2e17-4fb3-9adb-108d3dbf3b15,43054.61253
-KyueDOA9PZ6KVHy-tcs,8d3f967c-9c84-41e6-9547-1d902b911ee6,43054.9713
-KyuzZBbrnoGFaPP7WKB,a5d39b62-07cc-406f-8216-ee642ab4405f,43054.89361
-Kyvm9gA1uUJ16ClDH94,F1OqK0FxVdNy7nrUd3HdrtZfHA33,43053.72582
-Kyvm9gA1uUJ16ClDH94,75e37d54-8b46-46e9-929f-b4816da06b52,43056.11693
-KywM9VytwkA35fEaCL4,176e6212-8876-4b4e-a25b-6b908f12567b,43053.79021
-KywM9VytwkA35fEaCL4,c33d3b1f-1e2d-4673-a584-9be4a01cf9bb,43054.41836
-KywbcIJJEQmY0ItqUQU,a5d39b62-07cc-406f-8216-ee642ab4405f,43053.73101
-Kyxe2l15yFzMvu6EgiT,75e37d54-8b46-46e9-929f-b4816da06b52,43056.23485
-Kyzl49X2pXp7oi-KiZQ,52d71271-3e8f-46d5-a419-9c7f522fbbd9,43054.36271
-Kyzl49X2pXp7oi-KiZQ,1de85023-b58b-4da7-aca0-95efdbc04249,43054.38721
-KyzzPfMWKLM-dAFNast,323931ed-4c07-4da9-b0de-ffd50d4004fe,43055.39544
-Kz48hxJhPan1SaWIpir,2f118053-3380-4136-9c4e-39fb4d46cf0e,43083.56932
-Kz48hxQVSm40g2dTQ78,8f277f32-af08-4867-9816-1c50be94563b,43081.62275
-Kz48hxS_tMWHhIyrgDQ,eb19a14a-5958-4821-a05b-776df6917984,43084.66488
-Kz4RBBXpLcQzlqVyQcm,1de85023-b58b-4da7-aca0-95efdbc04249,43055.46409
-Kz4RBBXpLcQzlqVyQcm,ac28eb68-24e5-401b-b552-31437f3d5b14,43055.46829
-Kz4X6SYpimVTdqIbSoj,5dd81be8-1439-4092-8123-771bdc250292,43055.55929
-Kz4e9cLj3sw_JnGDBBU,c7aae961-fc2c-4ec6-b293-2a2f62cd4bbc,43055.52094
-Kz5N2fY_A6Te1WtVZF5,75e37d54-8b46-46e9-929f-b4816da06b52,43056.23513
-Kz5lZrDM5htZb1ZkhCt,c834ddcb-d89a-45c7-9e20-0c53e77d2003,43072.54084
-Kz5lZrJzjELHKcYE863,96a8097b-02a8-4c30-ab67-aaa9292e097d,43073.58292
-Kz74YjOUKeHgyj9SniB,5b853222-6972-4be3-8b48-13e24d179b2d,43063.43734
-Kz9K4Weu43s2XGF8obz,0a76ebe0-0959-4e98-87d7-540c586e5022,43063.36573
-Kz9a0g4HWfk9EIEerZF,793dd908-6255-43c4-9f47-0a57a11a90f7,43056.5326
-KzA3ld5ZaDRR3IE3GPx,578e4660-6165-4e0c-9475-e616647eb87a,43059.31626
-KzANs7lkW0CTi3LFXjB,98c2ec34-edce-4da7-ba9c-eecd4477d337,43060.55703
-KzAZDVJqcYFjCn3MlkI,b8924a10-60db-48e0-a34d-32bc1bcf956b,43064.58448
-KzAZom74olZHeF2seSV,2fa7b572-158c-42cc-aca2-7d83d1e174b6,43064.62736
-KzAyVjA1E4mRGH-G_cv,16adceea-d27c-4960-85b3-21fc36d259ca,43073.75021
-KzAyVjA1E4mRGH-G_cv,9a4c3001-544a-4cd7-aae7-c044a7cef488,43076.2302
-KzFESCFKKehWvOSK6sx,1ab666c3-a8ca-4680-a105-a1d75b51f17e,43059.32815
-KzFESDFC1qXjfG4werg,98c2ec34-edce-4da7-ba9c-eecd4477d337,43060.58204
-KzPsZxJh3hiRpgfJ9sG,d8bc0de2-e86f-4e77-afd0-553de74667f1,43063.53317
-KzPsuD5Khse3aVtKJAk,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43064.40065
-KzPsuD5Khse3aVtKJAk,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43064.40838
-KzPsuD5Khse3aVtKJAk,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43064.4087
-KzPsuD5Khse3aVtKJAk,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43064.41534
-KzPt-Z2aEEpx3wjScjz,0db9254c-8ca2-4953-8fd3-e4e298ab9c4b,43064.54247
-KzQ5s3Sn7bGmGkudbQS,070b3915-31d9-4ded-91ab-8785bd4e704b,43087.75078
-KzTsCaiaeYI8BHILTdA,a572bf99-5612-414b-b225-5fc99abaf1ba,43060.55006
-KzV5n7LE4gEwncWf0Ag,76923bf4-4dbf-462a-b319-8f3cd571f4a6,43089.18302
-KzZYaUWPxS3CRcpsehf,36c966ee-2100-49b1-8a0f-e1d52dcb9da2,43061.50551
-KzZYaUWPxS3CRcpsehf,a5d39b62-07cc-406f-8216-ee642ab4405f,43061.52106
-Kz_Ra0A1q17HUT9hO5r,48a47725-cb6a-4642-af59-c82e458f3544,43061.93269
-Kz_RiM58U1Ofee0oF3D,2b13ad5f-a436-406a-94b4-6dcd063b102f,43067.37557
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.53541
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.5358
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.53837
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.54206
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.54214
-KziuRXHyyg3DlkxHBm9,4c2f49f3-c792-4997-8d3e-0efc6130a48d,43065.54216
-KzjcTYzYt_wLTSHJLKV,5b853222-6972-4be3-8b48-13e24d179b2d,43064.59279
-KznqAYBg9eu2KzlTvl5,5b853222-6972-4be3-8b48-13e24d179b2d,43064.59245
-KzqXce4h-7xa-0Tzezu,989e982c-c8fa-4f22-beb5-dea525ded274,43068.87417
-KzqXce4h-7xa-0Tzezu,7e0250f5-ffe8-4768-be01-4d789d34400d,43070.8626
-KztqI0BDcgsQW0wqgoC,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43068.82154
-L-463EAvQPM66_GCCK0,100ec892-f249-4943-b17c-96e6cfa9980b,43076.62959
-L-463ED9GLzBkHSFlHG,08822f70-c502-47c7-a73c-3ec88f9d1249,43073.38562
-L-463ED9GLzBkHSFlHG,08822f70-c502-47c7-a73c-3ec88f9d1249,43073.39104
-L-4gNuQs-5iYPRGtaGp,297db01f-5484-4c09-8ecd-e27a63454b40,43067.93948
-L-84BjJ0DkvzrOywvJa,f2163e06-b6f2-4891-97f9-45ded8d7b883,43074.89078
-L-8Je7qNjzYvN6nR9xl,c834ddcb-d89a-45c7-9e20-0c53e77d2003,43076.35375
-L-8KK4q15IlSXB1aRps,120615e5-7d0d-41aa-b2db-10f09d43b095,43078.70095
-L-8KK6rbf_jjikNxTZa,96a8097b-02a8-4c30-ab67-aaa9292e097d,43076.37822
-L-8KK6rbf_jjikNxTZa,75e37d54-8b46-46e9-929f-b4816da06b52,43076.57747
-L-8KK6rbf_jjikNxTZa,53a721a2-c393-44a2-9ea9-68bfe8aac58b,43077.60392
-L-8KK81kDBZu_NgH46x,1136e354-0b24-4066-8317-eb9590348d17,43078.63115
-L-8KK8PrMrRACVTa0G_,f2d9c229-9099-4caa-8177-30ce09b6999f,43076.5835
-L-8bfssZIkr9ryryB6l,3560903e-d5ce-41c1-a2db-42b41eaaf1d0,43069.86813
-L-CgQURDkZp5meJdcYb,f2621cc3-bb28-47c0-841c-9d101e09300c,43073.52407
-L-HjurIS3hqKEh8gqz0,a232a499-8338-44d2-8bfa-5adaa3f8a8ec,43070.46596
-L-J3HGpIurY3mhtwT-Z,6d112039-f0a4-408a-84b0-8df6eee813ad,43076.43829
-L-J9oo3LREV86v8-8EQ,75e37d54-8b46-46e9-929f-b4816da06b52,43076.7356
-L-NydnMFeSLvPesczzZ,8d3f967c-9c84-41e6-9547-1d902b911ee6,43071.69057
-L-NydncMVgx7jMxKSH4,659f1d7f-44a0-4855-8e55-7993e66b8e87,43077.5892
-L-NyuWQYpHO_PNZrOFc,faac5b05-adcd-4a6f-880d-38c5ce807061,43072.75683
-L-WIc6JrM3X0iobaZ55,f2163e06-b6f2-4891-97f9-45ded8d7b883,43075.60465
-L-WIc6JrM3X0iobaZ55,74590d77-4813-41d7-be9a-82ca0e7d7705,43076.3135
-L-WIgnM8li7zs-XLgcI,de55e8a1-3f5c-4ecc-8776-f21028a7bbc2,43073.34769
-L-WeogcpXLwSsbo6fMz,659f1d7f-44a0-4855-8e55-7993e66b8e87,43074.50535
-L-WsnGLj1oFE_tdzkf6,f2163e06-b6f2-4891-97f9-45ded8d7b883,43075.60461
-L-XON7wrBOWnkQyqeSy,1136e354-0b24-4066-8317-eb9590348d17,43073.49362
-L-XON7wrBOWnkQyqeSy,f2d9c229-9099-4caa-8177-30ce09b6999f,43076.40231
-L-YO_X1EZCR3qMG-_cU,120615e5-7d0d-41aa-b2db-10f09d43b095,43075.49082
-L-YO_X9QtnNlBD9kOuO,3d33cfb4-80b4-4727-a725-f16111ad71fe,43077.45638
-L-atTzT7nWLL7FFNN8s,8f27f131-f838-46f3-89f4-b27dd3475842,43074.43948
-L-bYIQ5qQ0g0rG7Ew0k,bf4ed78d-7e2f-449f-9a87-20fa74247ad2,43074.74602
-L-c9O7aqJZiwpoqJ02p,f71350d4-0e25-45d3-811e-b72f50f35a10,43074.75243
-L-gXEzbw7Do2GvU6MIu,dc8c013d-d1ed-4a67-ae6a-eccd05f32f97,43075.75655
-L-gXf3iXGc9kH477Cnn,5364ad9a-1527-4da0-b510-dd69c98b9794,43082.48328
-L-gXf3iXGc9kH477Cnn,2f118053-3380-4136-9c4e-39fb4d46cf0e,43083.5561
-L-gY4rPpVId7RyGtFGg,2f118053-3380-4136-9c4e-39fb4d46cf0e,43078.55193
-L-hLtMzq-EU3MT9_EMj,74590d77-4813-41d7-be9a-82ca0e7d7705,43076.3066
-L-hMbO9mZKKiZWdaBCS,84cae601-eb78-48be-a03a-9fafd64f3fd9,43075.69725
-L-l0WSiKE1ORkqSBY1z,37cd4947-077e-4d41-a214-bd3f8add03a4,43077.65073
-L-ldH0-37Z5ju9RfIqK,75e37d54-8b46-46e9-929f-b4816da06b52,43076.73565
-L-ldH0-37Z5ju9RfIqK,8d425c90-64f8-496d-8e46-69805c5c65e5,43080.4347
-L-n0p9gdK6kpv-s6lMz,3c549e34-9965-40c7-85eb-ab759c88473a,43085.59775
-L-nGiqX6wHsrBhLlp0M,2f118053-3380-4136-9c4e-39fb4d46cf0e,43076.90438
-L-no8LPWkWmoMCh-y9n,284af1b3-b94a-4215-b6df-9ec8cc4beadb,43078.54569
-L-no8LPWkWmoMCh-y9n,39a5311d-0c4c-4fcf-a04e-42e00636dc80,43078.58334
-L-no8LPWkWmoMCh-y9n,d0376659-df3a-4c5e-b3b4-19ace008de3e,43079.76162
-L-q1770ntTbGcnJASa9,78321f1a-b4a3-459a-8c81-ad768424a21d,43080.22675
-L-qJfZkvO6fd_BcXzoT,78321f1a-b4a3-459a-8c81-ad768424a21d,43078.6378
-L-qOW4pfQWb5GwZKW-o,2addcdca-b6c3-4be0-a822-06780f0bd462,43078.00097
-L-qScOIF8KjvzUB7VDn,df95ebeb-762c-429b-b1f0-9901ed7b3635,43078.40153
-L-r5x5ejy5GoE8-a0ox,2f118053-3380-4136-9c4e-39fb4d46cf0e,43083.56942
-L-s0GScOxpSnvJKUggI,5b579211-860b-4255-bd4b-088d8532d6bf,43080.21431
-L-s0GScOxpSnvJKUggI,e87b9977-dc79-48dc-a101-2041474bafca,43081.48865
-L-s0GScOxpSnvJKUggJ,9875f610-39e3-47d3-b684-4160d34eb6ba,43083.39034
-L-s0vuSjzRaEjgiVTVk,F1OqK0FxVdNy7nrUd3HdrtZfHA33,43083.31954
-L-s0vuUVLylVeAfJNAG,1136e354-0b24-4066-8317-eb9590348d17,43080.22535
-L-s0vuUVLylVeAfJNAG,fdd0f99a-e039-4c01-8432-72f70a33ad60,43080.32587
-L-skKjSkvW1HBYvX0Ha,e4cbbb8a-b9fd-43a2-a493-8171a4773ef6,43083.3735
-L-sszo01BwYimBvcZso,09191cf2-cfc1-46c0-86fc-0788c92b43b1,43078.77229
-L-sszuctJcP6usq1CIf,8d425c90-64f8-496d-8e46-69805c5c65e5,43080.4031
-L-stM_HSu2kI3ShNAlc,1136e354-0b24-4066-8317-eb9590348d17,43080.22539
-L-x-gt4JCWz6ULGKazc,9a2d80fc-8c66-4b64-a5e9-e28905aa9d08,43082.71713
-L-x-n4uBpIyE1z2zIa3,d0376659-df3a-4c5e-b3b4-19ace008de3e,43079.76167
-L-x-n4uBpIyE1z2zIa3,284af1b3-b94a-4215-b6df-9ec8cc4beadb,43082.76749
-L-x3Y9iEPTkjzg6Uzof,f69394e7-221a-49d6-a92b-4a27cfeccea4,43080.71139
-L-x3Y9iEPTkjzg6Uzof,23680e26-4a94-4a94-98ad-66e87ed2ec81,43084.73514
-L-x3Y9ju2vGmaQKw9OX,23680e26-4a94-4a94-98ad-66e87ed2ec81,43084.73506
-L-xBJ2zDvoIhXrLtmk-,284af1b3-b94a-4215-b6df-9ec8cc4beadb,43085.47932
-L-xEXgtVa1GbTikE_iY,f69394e7-221a-49d6-a92b-4a27cfeccea4,43078.70375
